SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3526 NE 85TH St,Seattle,WA,98115,1479000,4,3.5,Wedgwood,3090,6120,2005,36,479,,Active,,,https://www.redfin.com/WA/Seattle/3526-NE-85th-St-98115/home/317661,NWMLS as Distributed by MLS Grid,2302119,N,Y,47.6903863,-122.2894976
MLS Listing,,Single Family Residential,2216 NE 125th St,Seattle,WA,98125,1599800,4,3.0,Pinehurst,2360,2340,2024,36,678,315,Active,November-24-2024 01:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/2216-NE-125th-St-98125/home/193175345,NWMLS as Distributed by MLS Grid,2303166,N,Y,47.7199528,-122.3049173
MLS Listing,,Single Family Residential,2911 W Howe St,Seattle,WA,98199,2845000,4,3.5,Magnolia,3367,5000,2020,36,845,,Active,,,https://www.redfin.com/WA/Seattle/2911-W-Howe-St-98199/home/126388,NWMLS as Distributed by MLS Grid,2302942,N,Y,47.6357213,-122.3948892
MLS Listing,,Single Family Residential,3023 SW Charlestown,Seattle,WA,98126,874950,4,2.0,West Seattle,1600,4000,1921,37,547,,Active,,,https://www.redfin.com/WA/Seattle/3023-SW-Charlestown-St-98126/home/159374,NWMLS as Distributed by MLS Grid,2299133,N,Y,47.5697194,-122.3718405
MLS Listing,,Single Family Residential,6519 23rd Ave SW,Seattle,WA,98106,1400000,4,3.5,Delridge,2510,5439,2024,37,558,,Active,,,https://www.redfin.com/WA/Seattle/6519-23rd-Ave-SW-98106/home/167264117,NWMLS as Distributed by MLS Grid,2302480,N,Y,47.5437293,-122.3633504
MLS Listing,,Single Family Residential,6511 23rd Ave SW,Seattle,WA,98106,1419000,4,3.0,Delridge,2681,6704,2024,37,529,,Active,,,https://www.redfin.com/WA/Seattle/6511-23rd-Ave-SW-98106/home/167264114,NWMLS as Distributed by MLS Grid,2302474,N,Y,47.544027,-122.362931
MLS Listing,,Single Family Residential,5515 20th Ave S,Seattle,WA,98108,700000,4,2.0,Beacon Hill,2080,5320,1929,37,337,,Active,,,https://www.redfin.com/WA/Seattle/5515-20th-Ave-S-98108/home/482705,NWMLS as Distributed by MLS Grid,2300665,N,Y,47.5529614,-122.3076214
MLS Listing,,Single Family Residential,1401 1st Ave N,Seattle,WA,98109,2538000,4,4.0,Queen Anne,3630,4145,1936,38,699,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1401-1st-Ave-N-98109/home/132349,NWMLS as Distributed by MLS Grid,2302227,N,Y,47.6314256,-122.3558213
MLS Listing,,Single Family Residential,3201 37th Pl S,Seattle,WA,98144,1385000,4,3.5,Mt Baker,2340,2110,2023,38,592,83,Active,,,https://www.redfin.com/WA/Seattle/3201-37th-Pl-S-98144/home/192265994,NWMLS as Distributed by MLS Grid,2301837,N,Y,47.5750881,-122.2868636
MLS Listing,,Single Family Residential,1959 11th Ave W,Seattle,WA,98119,1495000,4,3.0,Queen Anne,2710,3760,1908,39,552,,Active,,,https://www.redfin.com/WA/Seattle/1959-11th-Ave-W-98119/home/130738,NWMLS as Distributed by MLS Grid,2301532,N,Y,47.6377282,-122.3719086
MLS Listing,,Single Family Residential,1321 N 80th St,Seattle,WA,98103,1250000,4,3.0,Green Lake,3070,5050,1946,39,407,,Active,,,https://www.redfin.com/WA/Seattle/1321-N-80th-St-98103/home/307117,NWMLS as Distributed by MLS Grid,2300687,N,Y,47.6867299,-122.3409405
MLS Listing,,Townhouse,2245 NW 60th St Unit A,Seattle,WA,98107,1595000,4,4.5,Ballard,2370,2138,2024,40,673,83,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/2245-NW-60th-St-98107/unit-A/home/193069337,NWMLS as Distributed by MLS Grid,2301438,N,Y,47.672207,-122.386608
MLS Listing,,Single Family Residential,9919 Arrowsmith Ave S,Seattle,WA,98118,995000,4,2.5,Lakeridge,2320,7345,1916,42,429,,Active,,,https://www.redfin.com/WA/Seattle/9919-Arrowsmith-Ave-S-98118/home/177566,NWMLS as Distributed by MLS Grid,2301191,N,Y,47.5122083,-122.2512242
MLS Listing,,Single Family Residential,1313 14th Ave S Unit B,Seattle,WA,98144,1189950,4,2.0,N Beacon Hill,2100,1147,2024,43,567,,Active,November-23-2024 12:45 PM,November-23-2024 02:15 PM,https://www.redfin.com/WA/Seattle/1313-14th-Ave-S-98144/unit-B/home/193014046,NWMLS as Distributed by MLS Grid,2300337,N,Y,47.5911399,-122.3152076
MLS Listing,,Single Family Residential,1229 NW 122nd St,Seattle,WA,98177,2295000,4,3.5,Broadview,3330,7836,2022,43,689,,Active,,,https://www.redfin.com/WA/Seattle/1229-NW-122nd-St-98177/home/145708960,NWMLS as Distributed by MLS Grid,2299431,N,Y,47.7180419,-122.37328
MLS Listing,,Single Family Residential,6025 47th Ave S Unit A,Seattle,WA,98118,1079000,4,3.5,Columbia City,2139,3160,2024,43,504,62,Active,,,https://www.redfin.com/WA/Seattle/6025-47th-Ave-S-98118/unit-A/home/193013113,NWMLS as Distributed by MLS Grid,2300484,N,Y,47.5474764,-122.2742624
MLS Listing,,Single Family Residential,4724 37th Ave SW,Seattle,WA,98126,1098000,4,2.5,West Seattle,1540,6038,2024,44,713,1,Active,,,https://www.redfin.com/WA/Seattle/4724-37th-Ave-SW-98126/home/471374,NWMLS as Distributed by MLS Grid,2300214,N,Y,47.5601996,-122.3785418
MLS Listing,,Single Family Residential,1231 42nd Ave E,Seattle,WA,98112,3695000,4,4.5,Washington Park,3904,3600,2007,44,946,,Active,,,https://www.redfin.com/WA/Seattle/1231-42nd-Ave-E-98112/home/139728,NWMLS as Distributed by MLS Grid,2300051,N,Y,47.6307007,-122.2789964
MLS Listing,,Single Family Residential,8208 40th Ave NE,Seattle,WA,98115,2295000,4,3.5,Wedgwood,3424,5664,2024,44,670,,Active,November-24-2024 02:00 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/8208-40th-Ave-NE-98115/home/316979,NWMLS as Distributed by MLS Grid,2294206,N,Y,47.6887442,-122.2850589
MLS Listing,,Single Family Residential,4724 37th Ave SW Unit B,Seattle,WA,98126,1298000,4,2.5,West Seattle,2157,6038,2024,45,602,1,Active,,,https://www.redfin.com/WA/Seattle/4724-37th-Ave-SW-98126/unit-B/home/190686476,NWMLS as Distributed by MLS Grid,2299145,N,Y,47.560203,-122.3785713
MLS Listing,,Single Family Residential,3321 Cascadia Ave S,Seattle,WA,98144,3200000,4,3.5,Mt Baker,4360,7200,1928,46,734,,Active,,,https://www.redfin.com/WA/Seattle/3321-Cascadia-Ave-S-98144/home/488664,NWMLS as Distributed by MLS Grid,2296783,N,Y,47.5730893,-122.283626
MLS Listing,,Single Family Residential,12034 66th Ave S,Seattle,WA,98178,720000,4,2.0,Skyway,2120,8505,1962,46,340,,Active,,,https://www.redfin.com/WA/Seattle/12034-66th-Ave-S-98178/home/196935,NWMLS as Distributed by MLS Grid,2298281,N,Y,47.4946821,-122.2513212
MLS Listing,,Single Family Residential,12843 77th Ave S,Seattle,WA,98178,685000,4,3.0,Earlington,3340,7855,1967,48,205,,Active,,,https://www.redfin.com/WA/Seattle/12843-77th-Ave-S-98178/home/196960,NWMLS as Distributed by MLS Grid,2295354,N,Y,47.487144,-122.2373228
MLS Listing,,Townhouse,2715 D S Norman St,Seattle,WA,98144,870000,4,3.0,Judkins,1721,1,2024,48,506,2,Active,,,https://www.redfin.com/WA/Seattle/2715-D-S-Norman-St-98144/home/189936700,NWMLS as Distributed by MLS Grid,2298938,N,Y,47.593119,-122.297052
MLS Listing,,Single Family Residential,3525 SW Kenyon St,Seattle,WA,98126,1140000,4,2.0,Gatewood,1760,4264,1949,49,648,,Active,,,https://www.redfin.com/WA/Seattle/3525-SW-Kenyon-St-98126/home/470239,NWMLS as Distributed by MLS Grid,2297963,N,Y,47.5317598,-122.3778991
MLS Listing,,Single Family Residential,346 NE 55th St Unit A,Seattle,WA,98105,1420000,4,3.5,Wallingford,2414,956,2024,49,588,56,Active,,,https://www.redfin.com/WA/Seattle/346-NE-55th-St-98105/unit-A/home/190549500,NWMLS as Distributed by MLS Grid,2298581,N,Y,47.6688503,-122.3235437
MLS Listing,,Single Family Residential,4716 45th Ave SW,Seattle,WA,98116,1395000,4,2.5,Alaska Junction,1974,4729,2024,49,707,20,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4716-45th-Ave-SW-98116/home/152985,NWMLS as Distributed by MLS Grid,2298524,N,Y,47.5605675,-122.3892189
MLS Listing,,Single Family Residential,7524 S 130th Pl,Seattle,WA,98178,1053900,4,3.5,Bryn Mawr,2588,2791,2024,50,407,80,Active,,,https://www.redfin.com/WA/Seattle/7524-S-130th-Pl-98178/home/192065076,NWMLS as Distributed by MLS Grid,2298371,N,Y,47.486496,-122.2396
MLS Listing,,Single Family Residential,4322 SW Holly St,Seattle,WA,98136,899000,4,2.0,Fauntleroy,2280,3971,1952,50,394,,Active,,,https://www.redfin.com/WA/Seattle/4322-SW-Holly-St-98136/home/153140,NWMLS as Distributed by MLS Grid,2292738,N,Y,47.5432802,-122.3883962
MLS Listing,,Single Family Residential,10120 Marine View Dr SW,Seattle,WA,98146,2095000,4,3.0,Marine View,3450,5093,2004,50,607,,Active,,,https://www.redfin.com/WA/Seattle/10120-Marine-View-Dr-SW-98146/home/18666355,NWMLS as Distributed by MLS Grid,2285068,N,Y,47.5122976,-122.3902438
MLS Listing,,Single Family Residential,532 NE 92nd St,Seattle,WA,98115,1083000,4,2.0,Maple Leaf,2296,5000,1926,50,472,,Active,,,https://www.redfin.com/WA/Seattle/532-NE-92nd-St-98115/home/109538,NWMLS as Distributed by MLS Grid,2297631,N,Y,47.6960265,-122.3217182
MLS Listing,,Single Family Residential,5108 S Orchard St,Seattle,WA,98118,649000,4,2.0,Seward Park,1310,3405,1909,51,495,,Active,,,https://www.redfin.com/WA/Seattle/5108-S-Orchard-St-98118/home/491053,NWMLS as Distributed by MLS Grid,2297208,N,Y,47.5384927,-122.2695494
MLS Listing,,Single Family Residential,10452 3rd Ave SW,Seattle,WA,98146,859750,4,2.5,White Center,2220,3570,2024,51,387,,Active,,,https://www.redfin.com/WA/Seattle/10452-3rd-Ave-SW-98146/home/182124,NWMLS as Distributed by MLS Grid,2297857,N,Y,47.5089256,-122.337699
MLS Listing,,Single Family Residential,10802 Lake Ridge Dr S,Seattle,WA,98178,995000,4,3.5,Lakeridge,2760,7113,1943,51,361,,Active,,,https://www.redfin.com/WA/Seattle/10802-Lake-Ridge-Dr-S-98178/home/199648,NWMLS as Distributed by MLS Grid,2294302,N,Y,47.506,-122.244098
MLS Listing,,Single Family Residential,115 N 105th St,Seattle,WA,98133,1225000,4,3.5,Broadview,2316,2789,2024,51,529,52,Active,,,https://www.redfin.com/WA/Seattle/115-N-105th-St-98133/home/95331,NWMLS as Distributed by MLS Grid,2297451,N,Y,47.7049185,-122.3574879
MLS Listing,,Single Family Residential,5716 Kirkwood Pl N,Seattle,WA,98103,1950000,4,2.5,Green Lake,2667,2155,2024,53,731,35,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/5716-Kirkwood-Pl-N-98103/home/192458006,NWMLS as Distributed by MLS Grid,2296755,N,Y,47.6707485,-122.3325533
MLS Listing,,Townhouse,1412 Orange Pl N,Seattle,WA,98109,1345000,4,2.0,Queen Anne,1665,856,2024,56,808,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/1412-Orange-Pl-N-98109/home/192800961,NWMLS as Distributed by MLS Grid,2295942,N,Y,47.6314688,-122.3534781
MLS Listing,,Condo/Co-op,3437 12th Ave W,Seattle,WA,98119,2050000,4,3.5,Queen Anne,2815,2500,2024,56,728,10,Active,November-22-2024 12:30 PM,November-22-2024 02:30 PM,https://www.redfin.com/WA/Seattle/3437-12th-Ave-W-98119/home/129982,NWMLS as Distributed by MLS Grid,2296102,N,Y,47.6514613,-122.3727119
MLS Listing,,Single Family Residential,12060 8th Ave NW,Seattle,WA,98177,1299950,4,3.0,Broadview,3323,2995,1908,56,391,66,Active,November-23-2024 01:30 PM,November-23-2024 03:30 PM,https://www.redfin.com/WA/Seattle/12060-8th-Ave-NW-98177/home/192786183,NWMLS as Distributed by MLS Grid,2296026,N,Y,47.7177391,-122.3658914
MLS Listing,,Single Family Residential,9340 California Ave SW,Seattle,WA,98136,1699000,4,3.5,Fauntleroy,3024,10779,2012,57,562,,Active,,,https://www.redfin.com/WA/Seattle/9340-California-Ave-SW-98136/home/22808364,NWMLS as Distributed by MLS Grid,2294839,N,Y,47.5190572,-122.3869416
MLS Listing,,Single Family Residential,4270 - 4280 NE 50th St,Seattle,WA,98105,4750000,4,2.5,Laurelhurst,2020,1733,2019,57,2351,,Active,,,https://www.redfin.com/WA/Seattle/4270-NE-50th-St-98105/home/121971,NWMLS as Distributed by MLS Grid,2295328,N,Y,47.6650968,-122.2807699
MLS Listing,,Single Family Residential,6234 Flora Ave S,Seattle,WA,98108,1250000,4,2.5,Georgetown,2712,4000,2019,57,461,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/6234-Flora-Ave-S-98108/home/145709055,NWMLS as Distributed by MLS Grid,2292183,N,Y,47.5465606,-122.3189299
MLS Listing,,Single Family Residential,640 Hillside Dr E,Seattle,WA,98112,3798000,4,5.5,Washington Park,4490,5255,1997,58,846,,Active,,,https://www.redfin.com/WA/Seattle/640-Hillside-Dr-E-98112/home/139026,NWMLS as Distributed by MLS Grid,2293310,N,Y,47.6258062,-122.2845846
MLS Listing,,Single Family Residential,932 NW 61st St,Seattle,WA,98107,2395000,4,2.5,Ballard,3450,5000,2019,58,694,,Active,,,https://www.redfin.com/WA/Seattle/932-NW-61st-St-98107/home/493993,NWMLS as Distributed by MLS Grid,2294193,N,Y,47.6732998,-122.3701743
MLS Listing,,Single Family Residential,718 N 59th St,Seattle,WA,98103,2200000,4,3.5,Phinney Ridge,4080,7500,1961,58,539,,Active,,,https://www.redfin.com/WA/Seattle/718-N-59th-St-98103/home/299018,NWMLS as Distributed by MLS Grid,2290170,N,Y,47.6721893,-122.3491561
MLS Listing,,Single Family Residential,3606 SW Admiral Way,Seattle,WA,98126,3086000,4,3.5,North Admiral,3822,29500,1926,59,807,,Active,,,https://www.redfin.com/WA/Seattle/3606-SW-Admiral-Way-98126/home/150840,NWMLS as Distributed by MLS Grid,2294283,N,Y,47.5812722,-122.3773371
MLS Listing,,Single Family Residential,1302 NW Woodbine Way,Seattle,WA,98177,1635000,4,3.5,Blue Ridge,3161,16623,1952,60,517,125,Active,,,https://www.redfin.com/WA/Seattle/1302-NW-Woodbine-Way-98177/home/288324,NWMLS as Distributed by MLS Grid,2293926,N,Y,47.7073951,-122.3726584
MLS Listing,,Condo/Co-op,6730 18th Ave SW,Seattle,WA,98106,874000,4,3.5,Puget Ridge,2142,4000,2024,60,408,18,Active,,,https://www.redfin.com/WA/Seattle/6730-18th-Ave-SW-98106/home/161097,NWMLS as Distributed by MLS Grid,2293006,N,Y,47.5419215,-122.3569358
MLS Listing,,Single Family Residential,5237 S Farrar St,Seattle,WA,98118,1698000,4,3.5,Seward Park,2724,4000,2014,62,623,,Active,,,https://www.redfin.com/WA/Seattle/5237-S-Farrar-St-98118/home/489442,NWMLS as Distributed by MLS Grid,2293749,N,Y,47.5553647,-122.2665446
MLS Listing,,Single Family Residential,9262 44th Ave SW,Seattle,WA,98136,850000,4,2.0,West Seattle,1860,5050,1919,63,457,,Active,,,https://www.redfin.com/WA/Seattle/9262-44th-Ave-SW-98136/home/157240,NWMLS as Distributed by MLS Grid,2293673,N,Y,47.5201877,-122.3888141
MLS Listing,,Townhouse,8337 C 12th Ave NW,Seattle,WA,98117,959900,4,2.5,Whittier,1801,1031,2024,63,533,25,Active,,,https://www.redfin.com/WA/Seattle/8337-12th-Ave-NW-98117/home/495246,NWMLS as Distributed by MLS Grid,2293654,N,Y,47.68985,-122.3717713
MLS Listing,,Townhouse,9027 A 13th Ave NW,Seattle,WA,98117,869950,4,2.0,Ballard,1453,1206,2024,63,599,,Active,,,https://www.redfin.com/WA/Seattle/9027-13th-Ave-NW-98117/home/192668565,NWMLS as Distributed by MLS Grid,2290607,N,Y,47.6951187,-122.3727719
MLS Listing,,Single Family Residential,2929 39th Ave SW,Seattle,WA,98116,1329000,4,3.0,Belvidere,3630,4009,1908,63,366,,Active,,,https://www.redfin.com/WA/Seattle/2929-39th-Ave-SW-98116/home/327769,NWMLS as Distributed by MLS Grid,2293513,N,Y,47.5774145,-122.3816568
MLS Listing,,Single Family Residential,12034 68th Ave S,Seattle,WA,98178,649000,4,1.5,Skyway,1410,6050,1944,63,460,,Active,,,https://www.redfin.com/WA/Seattle/12034-68th-Ave-S-98178/home/195979,NWMLS as Distributed by MLS Grid,2293397,N,Y,47.4941384,-122.2487077
MLS Listing,,Single Family Residential,5041 Bowen Pl S,Seattle,WA,98118,815000,4,3.0,Columbia City,3300,5087,1925,63,247,,Active,,,https://www.redfin.com/WA/Seattle/5041-Bowen-Pl-S-98118/home/490949,NWMLS as Distributed by MLS Grid,2293368,N,Y,47.5558009,-122.2778473
MLS Listing,,Single Family Residential,7507 20th Ave NE,Seattle,WA,98105,1095000,4,2.0,Ravenna,2310,4750,1929,63,474,,Active,,,https://www.redfin.com/WA/Seattle/7507-20th-Ave-NE-98115/home/310572,NWMLS as Distributed by MLS Grid,2292702,N,Y,47.6833525,-122.3069689
MLS Listing,,Single Family Residential,9521 13th Ave NW,Seattle,WA,98117,829950,4,2.0,Crown Hill,1150,3200,1950,64,722,25,Active,,,https://www.redfin.com/WA/Seattle/9521-13th-Ave-NW-98117/home/95994,NWMLS as Distributed by MLS Grid,2292887,N,Y,47.6985383,-122.3730638
MLS Listing,,Single Family Residential,1528 A NW 62nd St,Seattle,WA,98107,1179900,4,3.0,Seattle,1784,2475,2024,64,661,,Active,November-24-2024 11:30 AM,November-24-2024 01:30 PM,https://www.redfin.com/WA/Seattle/1528-NW-62nd-St-98107/home/192939138,NWMLS as Distributed by MLS Grid,2292530,N,Y,47.6740321,-122.3775304
MLS Listing,,Single Family Residential,7715 25th Ave NE,Seattle,WA,98115,1850000,4,3.5,Wedgwood,2940,2548,2024,64,629,0,Active,,,https://www.redfin.com/WA/Seattle/7715-25th-Ave-NE-98115/home/309614,NWMLS as Distributed by MLS Grid,2292864,N,Y,47.6853343,-122.3011682
MLS Listing,,Single Family Residential,9739 Mary Ave NW,Seattle,WA,98117,1850000,4,3.5,Crown Hill,2758,3884,2024,64,671,5,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/9739-Mary-Ave-NW-98117/home/192632033,NWMLS as Distributed by MLS Grid,2288923,N,Y,47.7012394,-122.3757632
MLS Listing,,Single Family Residential,805 33rd Ave E,Seattle,WA,98112,2350000,4,2.5,Washington Park,2680,4080,1985,65,877,,Active,November-23-2024 01:00 PM,November-23-2024 03:30 PM,https://www.redfin.com/WA/Seattle/805-33rd-Ave-E-98112/home/140016,NWMLS as Distributed by MLS Grid,2292336,N,Y,47.6264231,-122.2898809
MLS Listing,,Single Family Residential,2601 3rd Ave N,Seattle,WA,98109,1778000,4,3.5,Queen Anne,4410,6901,1947,66,403,,Active,,,https://www.redfin.com/WA/Seattle/2601-3rd-Ave-N-98109/home/131629,NWMLS as Distributed by MLS Grid,2289511,N,Y,47.6433759,-122.3520245
MLS Listing,,Single Family Residential,4003 SW Trenton St,Seattle,WA,98136,1125000,4,3.0,Fauntleroy,2750,6120,1954,67,409,,Active,,,https://www.redfin.com/WA/Seattle/4003-SW-Trenton-St-98136/home/156755,NWMLS as Distributed by MLS Grid,2273245,N,Y,47.5242366,-122.3833054
MLS Listing,,Single Family Residential,5209 21st Ave NE,Seattle,WA,98105,1289000,4,3.5,Ravenna,3150,5100,1913,70,409,,Active,,,https://www.redfin.com/WA/Seattle/5209-21st-Ave-NE-98105/home/308363,NWMLS as Distributed by MLS Grid,2288545,N,Y,47.6667586,-122.3059489
MLS Listing,,Single Family Residential,13512 15th Pl NE,Seattle,WA,98125,1245000,4,3.0,Olympic Hills,2640,7200,1953,71,472,,Active,,,https://www.redfin.com/WA/Seattle/13512-15th-Pl-NE-98125/home/115213,NWMLS as Distributed by MLS Grid,2289741,N,Y,47.7270252,-122.3117248
MLS Listing,,Single Family Residential,1365 33rd Ave S,Seattle,WA,98144,1900000,4,4.5,Leschi,3150,3360,2006,71,603,,Active,,,https://www.redfin.com/WA/Seattle/1365-33rd-Ave-S-98144/home/2100007,NWMLS as Distributed by MLS Grid,2287851,N,Y,47.5906189,-122.2907698
MLS Listing,,Single Family Residential,5451 35th Ave SW,Seattle,WA,98126,1049000,4,2.5,West Seattle,2090,5880,1918,71,502,,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/5451-35th-Ave-SW-98126/home/471360,NWMLS as Distributed by MLS Grid,2290128,N,Y,47.5522723,-122.3768682
MLS Listing,,Single Family Residential,9750 Rainier Ave S,Seattle,WA,98118,2380000,4,3.0,Rainier Beach,2920,7059,1937,71,815,,Active,,,https://www.redfin.com/WA/Seattle/9750-Rainier-Ave-S-98118/home/177342,NWMLS as Distributed by MLS Grid,2289797,N,Y,47.5154246,-122.2529124
MLS Listing,,Single Family Residential,8156 30th Ave SW,Seattle,WA,98126,845000,4,3.0,Westwood,2447,5720,1918,71,345,21,Active,,,https://www.redfin.com/WA/Seattle/8156-30th-Ave-SW-98126/home/473457,NWMLS as Distributed by MLS Grid,2287325,N,Y,47.5284623,-122.3709446
MLS Listing,,Single Family Residential,8251 Densmore Ave N,Seattle,WA,98103,1025000,4,2.0,Green Lake,2100,5000,1915,71,488,,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/8251-Densmore-Ave-N-98103/home/306278,NWMLS as Distributed by MLS Grid,2289329,N,Y,47.6902293,-122.3380749
MLS Listing,,Single Family Residential,6525 37th Ave NE,Seattle,WA,98115,1899888,4,3.5,Bryant,2350,5091,1987,71,808,,Active,,,https://www.redfin.com/WA/Seattle/6525-37th-Ave-NE-98115/home/315392,NWMLS as Distributed by MLS Grid,2288860,N,Y,47.6766548,-122.288082
MLS Listing,,Single Family Residential,1619 29th Ave,Seattle,WA,98122,2624950,4,3.5,Madrona,3744,4800,2024,71,701,,Active,November-23-2024 12:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/1619-29th-Ave-98122/home/147589,NWMLS as Distributed by MLS Grid,2288793,N,Y,47.6158652,-122.2951644
MLS Listing,,Single Family Residential,11742 36th Ave NE,Seattle,WA,98125,1100000,4,3.0,Meadowbrook,2600,10446,1938,71,423,,Active,,,https://www.redfin.com/WA/Seattle/11742-36th-Ave-NE-98125/home/112046,NWMLS as Distributed by MLS Grid,2289254,N,Y,47.7149558,-122.2889441
MLS Listing,,Single Family Residential,3312 39th Ave W,Seattle,WA,98199,2199950,4,3.5,Magnolia,3130,5650,2004,77,703,,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/3312-39th-Ave-W-98199/home/127542,NWMLS as Distributed by MLS Grid,2287625,N,Y,47.6499326,-122.4065403
MLS Listing,,Single Family Residential,1207 NE 104th St,Seattle,WA,98125,1395000,4,3.5,Maple Leaf,2484,5003,2024,77,562,50,Active,,,https://www.redfin.com/WA/Seattle/1207-NE-104th-St-98125/home/192404984,NWMLS as Distributed by MLS Grid,2286887,N,Y,47.7037749,-122.3147151
MLS Listing,,Single Family Residential,2208 Bigelow Ave N,Seattle,WA,98109,2499000,4,3.5,Queen Anne,3100,3900,1923,77,806,,Active,,,https://www.redfin.com/WA/Seattle/2208-Bigelow-Ave-N-98109/home/134421,NWMLS as Distributed by MLS Grid,2282347,N,Y,47.6385456,-122.3480516
MLS Listing,,Single Family Residential,6064 52nd Ave NE,Seattle,WA,98115,2350000,4,2.5,Hawthorne Hills,3100,6616,2024,78,758,,Active,November-23-2024 11:00 AM,November-23-2024 01:00 PM,https://www.redfin.com/WA/Seattle/6064-52nd-Ave-NE-98115/home/22228305,NWMLS as Distributed by MLS Grid,2286233,N,Y,47.673752,-122.271003
MLS Listing,,Single Family Residential,9323 Forest Ct SW,Seattle,WA,98136,974950,4,2.0,Fauntleroy,2118,10080,1952,78,460,,Active,,,https://www.redfin.com/WA/Seattle/9323-Forest-Ct-SW-98136/home/155604,NWMLS as Distributed by MLS Grid,2285942,N,Y,47.5191052,-122.3858803
MLS Listing,,Townhouse,1419 19th Ave Unit B,Seattle,WA,98122,1074900,4,2.5,Central Area,1674,1124,2024,78,642,,Active,,,https://www.redfin.com/WA/Seattle/1419-19th-Ave-98122/unit-B/home/192374200,NWMLS as Distributed by MLS Grid,2282104,N,Y,47.6136061,-122.3078773
MLS Listing,,Single Family Residential,4821 36th Ave NE,Seattle,WA,98105,1450000,4,3.0,Bryant,2930,4610,1907,79,495,,Active,,,https://www.redfin.com/WA/Seattle/4821-36th-Ave-NE-98105/home/314558,NWMLS as Distributed by MLS Grid,2285793,N,Y,47.6641799,-122.2895263
MLS Listing,,Single Family Residential,953 22nd Ave,Seattle,WA,98122,1290000,4,3.0,Central Area,2690,3810,1909,79,480,,Active,November-23-2024 01:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/953-22nd-Ave-98122/home/142948,NWMLS as Distributed by MLS Grid,2286492,N,Y,47.6115825,-122.3039596
MLS Listing,,Single Family Residential,7556 34th Ave NE,Seattle,WA,98115,1689950,4,3.5,Wedgwood,2911,3240,2024,79,581,56,Active,November-24-2024 12:00 PM,November-24-2024 02:00 PM,https://www.redfin.com/WA/Seattle/7556-34th-Ave-NE-98115/home/314765,NWMLS as Distributed by MLS Grid,2274172,N,Y,47.6846643,-122.2913565
MLS Listing,,Single Family Residential,108 NW 101st St,Seattle,WA,98177,1225000,4,3.5,Greenwood,2302,1737,2024,83,532,51,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/108-NW-101st-St-98177/home/191813864,NWMLS as Distributed by MLS Grid,2284988,N,Y,47.7024013,-122.358602
MLS Listing,,Single Family Residential,9277 Spear Pl S,Seattle,WA,98118,1025000,4,4.0,Rainier Beach,2925,7550,1951,85,350,,Active,,,https://www.redfin.com/WA/Seattle/9277-Spear-Pl-S-98118/home/175522,NWMLS as Distributed by MLS Grid,2284813,N,Y,47.5192452,-122.2735343
MLS Listing,,Single Family Residential,4015 A NE 56th,Seattle,WA,98105,2098000,4,4.0,Hawthorne Hills,3008,4110,2023,85,697,120,Active,,,https://www.redfin.com/WA/Seattle/4015-NE-56th-St-98105/unit-A/home/314263,NWMLS as Distributed by MLS Grid,2280322,N,Y,47.6692734,-122.2840762
MLS Listing,,Single Family Residential,1123 5th Ave N,Seattle,WA,98109,1695000,4,3.0,Queen Anne,2290,2560,1984,89,740,,Active,,,https://www.redfin.com/WA/Seattle/1123-5th-Ave-N-98109/home/131680,NWMLS as Distributed by MLS Grid,2280234,N,Y,47.6296243,-122.3478154
