SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,6535 Seaview Ave NW Unit 501B,Seattle,WA,98117,1275000,3,2.0,Ballard,1319,,1968,44,967,2395,Active,,,https://www.redfin.com/WA/Seattle/6535-Seaview-Ave-NW-98117/unit-501B/home/173843670,NWMLS as Distributed by MLS Grid,2299129,N,Y,47.6760856,-122.4070748
MLS Listing,,Single Family Residential,5019 Delridge Way SW,Seattle,WA,98106,775000,3,2.5,Delridge,1630,1560,2019,46,475,,Active,,,https://www.redfin.com/WA/Seattle/5019-Delridge-Way-SW-98106/home/160692978,NWMLS as Distributed by MLS Grid,2292294,N,Y,47.5568004,-122.3631937
MLS Listing,,Single Family Residential,205 40th Ave E,Seattle,WA,98112,2495000,3,2.5,Denny Blaine,3106,9740,1913,46,803,,Active,,,https://www.redfin.com/WA/Seattle/205-40th-Ave-E-98112/home/139590,NWMLS as Distributed by MLS Grid,2298728,N,Y,47.6206555,-122.2817927
MLS Listing,,Townhouse,4518 A 33rd Ave S,Seattle,WA,98118,874950,3,2.5,Columbia City,1845,1237,2024,48,474,,Active,,,https://www.redfin.com/WA/Seattle/4518-33rd-Ave-S-98118/home/191062931,NWMLS as Distributed by MLS Grid,2298778,N,Y,47.5622343,-122.2907667
MLS Listing,,Single Family Residential,8336 Renton Ave S,Seattle,WA,98118,995000,3,1.5,Rainier Valley,3710,10878,1909,48,268,,Active,,,https://www.redfin.com/WA/Seattle/8336-Renton-Ave-S-98118/home/174039,NWMLS as Distributed by MLS Grid,2298948,N,Y,47.5281152,-122.2773326
MLS Listing,,Single Family Residential,14619 9th Pl NE,Shoreline,WA,98155,725000,3,1.0,Shoreline,910,8696,1952,48,797,,Active,,,https://www.redfin.com/WA/Shoreline/14619-9th-Pl-NE-98155/home/86084,NWMLS as Distributed by MLS Grid,2297960,N,Y,47.7350525,-122.3191541
MLS Listing,,Single Family Residential,8723 7th Ave S,Seattle,WA,98108,570000,3,1.0,South Park,1420,9975,1919,49,401,,Active,,,https://www.redfin.com/WA/Seattle/8723-7th-Ave-S-98108/home/477016,NWMLS as Distributed by MLS Grid,2298320,N,Y,47.5249247,-122.3258512
MLS Listing,,Single Family Residential,519 22nd Ave,Seattle,WA,98122,949950,3,2.5,Central Area,1481,1498,2024,50,641,,Active,November-24-2024 01:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/519-22nd-Ave-98122/home/22625515,NWMLS as Distributed by MLS Grid,2298204,N,Y,47.606771,-122.303961
MLS Listing,,Single Family Residential,1525 McGilvra Blvd E,Seattle,WA,98112,1395000,3,2.5,Washington Park,1320,1470,1989,50,1057,,Active,,,https://www.redfin.com/WA/Seattle/1525-McGilvra-Blvd-E-98112/home/139183,NWMLS as Distributed by MLS Grid,2296395,N,Y,47.63298,-122.2816135
MLS Listing,,Townhouse,11713 Greenwood Ave N Unit A,Seattle,WA,98133,675000,3,2.5,Broadview,1612,1691,2006,50,419,,Active,,,https://www.redfin.com/WA/Seattle/11713-Greenwood-Ave-N-98133/unit-A/home/22691512,NWMLS as Distributed by MLS Grid,2294018,N,Y,47.714712,-122.355882
MLS Listing,,Condo/Co-op,98 Union St #906,Seattle,WA,98101,2650000,3,3.0,Downtown,1907,17751,1985,50,1390,2675,Active,November-24-2024 12:30 PM,November-24-2024 02:30 PM,https://www.redfin.com/WA/Seattle/98-Union-St-98101/unit-906/home/72374,NWMLS as Distributed by MLS Grid,2296741,N,Y,47.6078387,-122.3396424
MLS Listing,,Single Family Residential,927 N 92nd St,Seattle,WA,98103,798000,3,2.5,Greenwood,1729,1470,2024,50,462,,Active,November-23-2024 01:00 PM,November-23-2024 03:00 PM,https://www.redfin.com/WA/Seattle/927-N-92nd-St-98103/home/98459,NWMLS as Distributed by MLS Grid,2297482,N,Y,47.6954496,-122.3459284
MLS Listing,,Single Family Residential,2926 W Blaine St,Seattle,WA,98199,1499950,3,2.0,Magnolia,3360,5000,1925,51,446,,Active,,,https://www.redfin.com/WA/Seattle/2926-W-Blaine-St-98199/home/126497,NWMLS as Distributed by MLS Grid,2296745,N,Y,47.635389,-122.3954941
MLS Listing,,Townhouse,5915 California Ave SW Unit B,Seattle,WA,98136,675000,3,2.0,Seaview,1209,570,2020,51,558,,Active,,,https://www.redfin.com/WA/Seattle/5915-California-Ave-SW-98136/unit-B/home/175632480,NWMLS as Distributed by MLS Grid,2296867,N,Y,47.5496618,-122.3875652
MLS Listing,,Condo/Co-op,97 S Jackson St #506,Seattle,WA,98104,1395000,3,1.5,Pioneer Square,1460,,1905,51,955,1474,Active,,,https://www.redfin.com/WA/Seattle/97-S-Jackson-St-98104/unit-506/home/7136,NWMLS as Distributed by MLS Grid,2297681,N,Y,47.5990077,-122.3347742
MLS Listing,,Townhouse,9231 B 16th Ave SW,Seattle,WA,98106,735800,3,3.0,Highland Park,1844,1200,2024,51,399,1,Active,,,https://www.redfin.com/WA/Seattle/9231B-16th-Ave-SW-98106/home/189450384,NWMLS as Distributed by MLS Grid,2297018,N,Y,47.520088,-122.355384
MLS Listing,,Townhouse,939 N 91st St Unit A,Seattle,WA,98103,745000,3,2.0,Green Lake,1369,1031,2021,52,544,,Active,,,https://www.redfin.com/WA/Seattle/939-N-91st-St-98103/unit-A/home/99599,NWMLS as Distributed by MLS Grid,2297011,N,Y,47.6947172,-122.345448
MLS Listing,,Townhouse,828 NW 56th St Unit B,Seattle,WA,98107,769000,3,2.5,Ballard,1480,1138,2024,53,520,,Active,,,https://www.redfin.com/WA/Seattle/828-NW-56th-St-98107/unit-B/home/187468023,NWMLS as Distributed by MLS Grid,2296765,N,Y,47.66964,-122.3675712
MLS Listing,,Single Family Residential,4838 50th Ave SW,Seattle,WA,98136,699995,3,1.0,Seaview,824,4240,1936,54,850,4,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/4838-50th-Ave-SW-98116/home/192386044,NWMLS as Distributed by MLS Grid,2293499,N,Y,47.5582732,-122.3960195
MLS Listing,,Townhouse,1020 E John St,Seattle,WA,98102,1125950,3,3.0,Capitol Hill,1804,601,2024,56,624,,Active,,,https://www.redfin.com/WA/Seattle/1020-E-John-St-98102/home/192801133,NWMLS as Distributed by MLS Grid,2296091,N,Y,47.6201161,-122.3185281
MLS Listing,,Single Family Residential,3205 SW 61st Ave SW Unit C,Seattle,WA,98116,794950,3,2.0,Alki,1200,1800,2024,56,662,150,Active,November-22-2024 11:00 AM,November-22-2024 02:00 PM,https://www.redfin.com/WA/Seattle/3205-61st-Ave-SW-98116/unit-C/home/192801112,NWMLS as Distributed by MLS Grid,2295491,N,Y,47.5756498,-122.4110745
MLS Listing,,Single Family Residential,9218 35th Ave SW,Seattle,WA,98126,698000,3,2.0,Westwood Village,1780,2491,1928,56,392,,Active,,,https://www.redfin.com/WA/Seattle/9218-35th-Ave-SW-98126/home/472599,NWMLS as Distributed by MLS Grid,2296034,N,Y,47.5204074,-122.3764271
MLS Listing,,Single Family Residential,2639 58th Ave SW,Seattle,WA,98116,949950,3,2.5,Alki,1384,1417,2024,56,686,,Active,,,https://www.redfin.com/WA/Seattle/2639-58th-Ave-SW-98116/home/192800282,NWMLS as Distributed by MLS Grid,2295606,N,Y,47.5796772,-122.4064449
MLS Listing,,Single Family Residential,13524 39th Ave NE,Seattle,WA,98125,1350000,3,3.5,Cedar Park,3030,7213,1986,57,446,,Active,,,https://www.redfin.com/WA/Seattle/13524-39th-Ave-NE-98125/home/318924,NWMLS as Distributed by MLS Grid,2295832,N,Y,47.7272329,-122.2858544
MLS Listing,,Townhouse,3252 21st Ave W Unit A,Seattle,WA,98199,819950,3,2.5,Magnolia,1390,949,2015,57,590,,Active,,,https://www.redfin.com/WA/Seattle/3252-21st-Ave-W-98199/unit-A/home/101611534,NWMLS as Distributed by MLS Grid,2295043,N,Y,47.6500338,-122.3831369
MLS Listing,,Single Family Residential,1021 34th Ave E,Seattle,WA,98112,2595000,3,3.0,Washington Park,3180,7200,1904,57,816,,Active,,,https://www.redfin.com/WA/Seattle/1021-34th-Ave-E-98112/home/139722,NWMLS as Distributed by MLS Grid,2294608,N,Y,47.6279978,-122.2885395
MLS Listing,,Single Family Residential,9039 17th Ave SW,Seattle,WA,98106,515000,3,2.0,Westwood,1100,1993,1995,57,468,,Active,,,https://www.redfin.com/WA/Seattle/9039-17th-Ave-SW-98106/home/474109,NWMLS as Distributed by MLS Grid,2295652,N,Y,47.5217326,-122.3570116
MLS Listing,,Condo/Co-op,2170 6th Ave N #201,Seattle,WA,98109,929000,3,2.5,Lake Union,1714,,1994,57,542,800,Active,,,https://www.redfin.com/WA/Seattle/2170-6th-Ave-N-98109/unit-201/home/69814,NWMLS as Distributed by MLS Grid,2295256,N,Y,47.6394634,-122.3446332
MLS Listing,,Townhouse,9238 20th Ave SW Unit A,Seattle,WA,98106,599999,3,2.0,West Seattle,1400,1000,2024,58,429,10,Active,November-24-2024 12:00 PM,November-24-2024 03:00 PM,https://www.redfin.com/WA/Seattle/9238-20th-Ave-SW-98106/unit-A/home/472802,NWMLS as Distributed by MLS Grid,2294663,N,Y,47.5198933,-122.3589162
MLS Listing,,Townhouse,115 E Allison St,Seattle,WA,98102,948000,3,2.0,Eastlake,1365,589,2024,58,695,,Active,,,https://www.redfin.com/WA/Seattle/115-E-Allison-St-98102/home/190782119,NWMLS as Distributed by MLS Grid,2294942,N,Y,47.648886,-122.3242611
MLS Listing,,Single Family Residential,252 Lake Dell Ave,Seattle,WA,98122,1695000,3,2.5,Leschi,2300,6200,1989,58,737,,Active,,,https://www.redfin.com/WA/Seattle/252-Lake-Dell-Ave-98122/home/141488,NWMLS as Distributed by MLS Grid,2294475,N,Y,47.6037228,-122.2892065
MLS Listing,,Townhouse,1124 B 13th Ave,Seattle,WA,98122,959950,3,3.0,Capitol Hill,1599,1086,2024,59,600,0,Active,November-23-2024 03:00 PM,November-23-2024 05:00 PM,https://www.redfin.com/WA/Seattle/1124-13th-Ave-98122/home/192668580,NWMLS as Distributed by MLS Grid,2197068,N,Y,47.6123309,-122.3151365
MLS Listing,,Single Family Residential,8556 S 123rd Pl,Seattle,WA,98178,684950,3,2.0,Bryn Mawr,1000,6600,1951,59,685,,Active,,,https://www.redfin.com/WA/Seattle/8556-S-123rd-Pl-98178/home/197809,NWMLS as Distributed by MLS Grid,2293967,N,Y,47.4926715,-122.2233448
MLS Listing,,Single Family Residential,5209 Renton Ave S,Seattle,WA,98118,925000,3,1.0,Columbia City,1220,6450,1955,60,758,,Active,,,https://www.redfin.com/WA/Seattle/5209-Renton-Ave-S-98118/home/172447,NWMLS as Distributed by MLS Grid,2294024,N,Y,47.5547849,-122.2870144
MLS Listing,,Single Family Residential,1521 E Spruce St,Seattle,WA,98122,799999,3,2.0,Central Area,1450,4251,1902,62,552,,Active,,,https://www.redfin.com/WA/Seattle/1521-E-Spruce-St-98122/home/145313,NWMLS as Distributed by MLS Grid,2285198,N,Y,47.6032145,-122.3118914
MLS Listing,,Townhouse,9225 A 14th Ave NW,Seattle,WA,98117,839900,3,2.5,Crown Hill,1332,1000,2024,63,631,1,Active,,,https://www.redfin.com/WA/Seattle/9225-14th-Ave-NW-98117/home/192668672,NWMLS as Distributed by MLS Grid,2293616,N,Y,47.6968361,-122.3744364
MLS Listing,,Townhouse,9015 A 13th Ave NW,Seattle,WA,98117,849950,3,2.0,Crown Hill,1466,1011,2024,63,580,,Active,November-23-2024 12:00 PM,November-23-2024 02:00 PM,https://www.redfin.com/WA/Seattle/9015-13th-Ave-NW-98117/home/191284803,NWMLS as Distributed by MLS Grid,2200840,N,Y,47.694704,-122.3731198
MLS Listing,,Townhouse,8617 44th Ave S Unit B,Seattle,WA,98118,695700,3,2.5,Seattle,1391,4000,2024,63,500,,Active,,,https://www.redfin.com/WA/Seattle/8617-44th-Ave-S-98118/unit-B/home/192667460,NWMLS as Distributed by MLS Grid,2292631,N,Y,47.5255341,-122.2783549
MLS Listing,,Townhouse,8617 44th Ave S Unit D,Seattle,WA,98118,590700,3,2.0,Seattle,1181,4000,2024,63,500,,Active,,,https://www.redfin.com/WA/Seattle/8617-44th-Ave-S-98118/unit-D/home/192667459,NWMLS as Distributed by MLS Grid,2292687,N,Y,47.5255341,-122.2783549
MLS Listing,,Single Family Residential,13008 37th Ave NE,Seattle,WA,98125,830000,3,1.0,Cedar Park,1260,7501,1944,63,659,,Active,,,https://www.redfin.com/WA/Seattle/13008-37th-Ave-NE-98125/home/111194,NWMLS as Distributed by MLS Grid,2281427,N,Y,47.7232088,-122.2883466
MLS Listing,,Single Family Residential,7701 34TH Ave SW,Seattle,WA,98126,720000,3,2.0,West Seattle,1910,6314,1988,63,377,,Active,,,https://www.redfin.com/WA/Seattle/7701-34th-Ave-SW-98126/home/472179,NWMLS as Distributed by MLS Grid,2290298,N,Y,47.5334943,-122.3755812
MLS Listing,,Townhouse,920 NW 57th St Unit A,Seattle,WA,98107,889000,3,2.5,Ballard,1353,1129,2024,64,657,0,Active,,,https://www.redfin.com/WA/Seattle/920-NW-57th-St-98107/unit-A/home/192638388,NWMLS as Distributed by MLS Grid,2293019,N,Y,47.6703725,-122.3696617
MLS Listing,,Single Family Residential,4145 51st Ave SW,Seattle,WA,98116,1299000,3,3.5,Genesee,2643,1887,2024,64,491,64,Active,,,https://www.redfin.com/WA/Seattle/4145-51st-Ave-SW-98116/home/152067,NWMLS as Distributed by MLS Grid,2291924,N,Y,47.5653716,-122.3978327
MLS Listing,,Single Family Residential,9842 22nd Ave SW,Seattle,WA,98106,649998,3,1.0,White Center,1180,8160,1955,64,551,,Active,,,https://www.redfin.com/WA/Seattle/9842-22nd-Ave-SW-98106/home/179206,NWMLS as Distributed by MLS Grid,2291946,N,Y,47.514241,-122.3614401
MLS Listing,,Condo/Co-op,588 Bell St #4002,Seattle,WA,98121,2795000,3,2.5,Denny Triangle,2192,,2015,64,1275,2500,Active,,,https://www.redfin.com/WA/Seattle/588-Bell-St-98121/unit-4002/home/192634704,NWMLS as Distributed by MLS Grid,2292873,N,Y,47.6166206,-122.342861
MLS Listing,,Townhouse,10141 Holman Rd NW,Seattle,WA,98177,639000,3,3.5,Broadview,1458,1730,2005,64,438,,Active,,,https://www.redfin.com/WA/Seattle/10141-Holman-Rd-NW-98177/home/8188353,NWMLS as Distributed by MLS Grid,2291948,N,Y,47.7032991,-122.3595712
MLS Listing,,Single Family Residential,8621 34th Ave SW,Seattle,WA,98126,735000,3,1.0,Westwood,1320,7080,1951,64,557,,Active,,,https://www.redfin.com/WA/Seattle/8621-34th-Ave-SW-98126/home/472090,NWMLS as Distributed by MLS Grid,2291658,N,Y,47.5258121,-122.3756096
MLS Listing,,Single Family Residential,1412 Taylor Ave N,Seattle,WA,98109,914500,3,1.0,Queen Anne,1920,2580,1927,64,476,,Active,November-23-2024 10:00 AM,November-23-2024 12:00 PM,https://www.redfin.com/WA/Seattle/1412-Taylor-Ave-N-98109/home/131791,NWMLS as Distributed by MLS Grid,2291142,N,Y,47.6318611,-122.3457817
MLS Listing,,Condo/Co-op,1120 8th Ave #1203,Seattle,WA,98101,849900,3,2.0,First Hill,1408,,1970,66,604,833,Active,,,https://www.redfin.com/WA/Seattle/1120-8th-Ave-98101/unit-1203/home/49695,NWMLS as Distributed by MLS Grid,2282077,N,Y,47.6067415,-122.315732
MLS Listing,,Townhouse,720 3rd Ave N,Seattle,WA,98109,1095000,3,2.0,Queen Anne,1386,911,2016,66,790,400,Active,,,https://www.redfin.com/WA/Seattle/720-3rd-Ave-N-98109/home/113179071,NWMLS as Distributed by MLS Grid,2284548,N,Y,47.6259449,-122.3511486
MLS Listing,,Townhouse,410 21st Ave Unit C,Seattle,WA,98122,649995,3,2.5,Central Area,1180,1563,2015,67,551,,Active,November-22-2024 04:00 PM,November-22-2024 06:00 PM,https://www.redfin.com/WA/Seattle/410-21st-Ave-98122/unit-C/home/192518319,NWMLS as Distributed by MLS Grid,2289376,N,Y,47.6055452,-122.3046254
MLS Listing,,Townhouse,3039 Beacon Ave S Unit A,Seattle,WA,98144,745000,3,2.0,N Beacon Hill,1330,1250,2006,69,560,,Active,,,https://www.redfin.com/WA/Seattle/3039-Beacon-Ave-S-98144/unit-A/home/18659793,NWMLS as Distributed by MLS Grid,2277753,N,Y,47.5758564,-122.3099429
MLS Listing,,Single Family Residential,6759 16th Ave SW,Seattle,WA,98106,619000,3,1.0,West Seattle,1200,6763,1940,70,516,,Active,,,https://www.redfin.com/WA/Seattle/6759-16th-Ave-SW-98106/home/161691,NWMLS as Distributed by MLS Grid,2288293,N,Y,47.541102,-122.3552687
MLS Listing,,Townhouse,1750 12th Ave S,Seattle,WA,98144,599000,3,2.5,N Beacon Hill,1024,667,2004,70,585,,Active,,,https://www.redfin.com/WA/Seattle/1750-12th-Ave-S-98144/home/2072010,NWMLS as Distributed by MLS Grid,2290633,N,Y,47.5871004,-122.3171652
MLS Listing,,Townhouse,920 NW 57th St Unit B,Seattle,WA,98107,889000,3,2.5,Ballard,1353,1437,2024,70,657,0,Active,,,https://www.redfin.com/WA/Seattle/920-NW-57th-St-98107/unit-B/home/192541642,NWMLS as Distributed by MLS Grid,2290305,N,Y,47.6703725,-122.3696617
MLS Listing,,Condo/Co-op,2550 Thorndyke Ave W #104,Seattle,WA,98199,550000,3,2.0,Magnolia,1221,,1969,70,450,679,Active,,,https://www.redfin.com/WA/Seattle/2550-Thorndyke-Ave-W-98199/unit-104/home/65325,NWMLS as Distributed by MLS Grid,2288336,N,Y,47.6423988,-122.384382
MLS Listing,,Townhouse,6827 Weedin Pl NE,Seattle,WA,98115,875000,3,3.0,Green Lake,1655,1131,2006,70,529,,Active,,,https://www.redfin.com/WA/Seattle/6827-Weedin-Pl-NE-98115/home/8189558,NWMLS as Distributed by MLS Grid,2290151,N,Y,47.6786887,-122.3222417
MLS Listing,,Single Family Residential,6548 24th (Back Unit) Ave NW,Seattle,WA,98117,1040000,3,2.5,Ballard,1900,1950,2016,70,547,,Active,,,https://www.redfin.com/WA/Seattle/6548-24th-Ave-NW-98117/home/108546601,NWMLS as Distributed by MLS Grid,2288642,N,Y,47.6772872,-122.3871772
MLS Listing,,Townhouse,1144 N 93rd St Unit A,Seattle,WA,98103,675000,3,2.5,Seattle,1250,1194,2006,70,540,,Active,,,https://www.redfin.com/WA/Seattle/1144-N-93rd-St-98103/unit-A/home/22685395,NWMLS as Distributed by MLS Grid,2289403,N,Y,47.6965267,-122.3425192
MLS Listing,,Single Family Residential,2833 NW 94th St,Seattle,WA,98117,1295000,3,2.5,North Beach,2380,5100,1940,70,544,,Active,,,https://www.redfin.com/WA/Seattle/2833-NW-94th-St-98117/home/289513,NWMLS as Distributed by MLS Grid,2288819,N,Y,47.6973207,-122.3945365
MLS Listing,,Condo/Co-op,2000 3rd Ave #4502,Seattle,WA,98121,4120460,3,3.0,Seattle,1841,,2024,71,2238,1726,Active,,,https://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-4502/home/178491473,NWMLS as Distributed by MLS Grid,2287868,N,Y,47.61253,-122.3409136
MLS Listing,,Condo/Co-op,2000 3rd Ave #3009,Seattle,WA,98121,3076000,3,3.0,Seattle,1232,,2024,71,2497,1156,Active,,,https://www.redfin.com/WA/Seattle/2000-3rd-Ave-98121/unit-3009/home/192527314,NWMLS as Distributed by MLS Grid,2287862,N,Y,47.6125423,-122.3408974
MLS Listing,,Townhouse,9229 A 16th Ave SW,Seattle,WA,98106,729800,3,3.0,Highland Park,1844,1200,2024,71,396,1,Active,,,https://www.redfin.com/WA/Seattle/9229-16th-Avenue-SW-98106/home/192103653,NWMLS as Distributed by MLS Grid,2289893,N,Y,47.5201101,-122.3556198
MLS Listing,,Single Family Residential,8426 9th Ave SW,Seattle,WA,98106,729000,3,2.0,Highland Park,1460,4880,1943,71,499,,Active,,,https://www.redfin.com/WA/Seattle/8426-9th-Ave-SW-98106/home/474039,NWMLS as Distributed by MLS Grid,2289986,N,Y,47.5274909,-122.3464842
MLS Listing,,Townhouse,8700 Mary Ave NW Unit A,Seattle,WA,98117,725000,3,2.5,Crown Hill,1281,1341,2006,71,566,,Active,November-24-2024 12:00 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/8700-Mary-Ave-NW-98117/unit-A/home/8188168,NWMLS as Distributed by MLS Grid,2288530,N,Y,47.6925275,-122.3750303
MLS Listing,,Condo/Co-op,619 5th Ave W #202,Seattle,WA,98119,859000,3,2.0,Queen Anne,1595,,1990,71,539,700,Active,,,https://www.redfin.com/WA/Seattle/619-5th-Ave-W-98119/unit-202/home/58168,NWMLS as Distributed by MLS Grid,2289302,N,Y,47.6252906,-122.3636116
MLS Listing,,Condo/Co-op,5119 S Brandon St Unit B,Seattle,WA,98118,749000,3,2.0,Seward Park,1237,478,2024,71,605,57,Active,November-24-2024 11:00 AM,November-24-2024 12:00 PM,https://www.redfin.com/WA/Seattle/5119-S-Brandon-St-98118/unit-B/home/192526634,NWMLS as Distributed by MLS Grid,2290168,N,Y,47.5531221,-122.2690371
MLS Listing,,Townhouse,6614 Carleton Ave S Unit A,Seattle,WA,98108,689950,3,2.5,Georgetown,1670,1,2024,71,413,1,Active,,,https://www.redfin.com/WA/Seattle/6614-Carleton-Ave-S-98108/unit-A/home/192526247,NWMLS as Distributed by MLS Grid,2290213,N,Y,47.5437447,-122.3210498
MLS Listing,,Townhouse,8036 Mary Ave NW Unit B,Seattle,WA,98117,874000,3,2.5,Ballard,1590,1083,2022,71,550,,Active,,,https://www.redfin.com/WA/Seattle/8036-Mary-Ave-NW-98117/unit-B/home/181295261,NWMLS as Distributed by MLS Grid,2290236,N,Y,47.6878981,-122.3750637
MLS Listing,,Townhouse,2025 B NW 62nd St,Seattle,WA,98107,875000,3,2.5,Ballard,1540,832,2020,71,568,,Active,,,https://www.redfin.com/WA/Seattle/2025B-NW-62nd-St-98107/home/182747484,NWMLS as Distributed by MLS Grid,2289903,N,Y,47.6736437,-122.383303
MLS Listing,,Townhouse,901 28th Ave S Unit C,Seattle,WA,98144,855000,3,2.0,Leschi,1380,817,2022,71,620,,Active,November-24-2024 11:00 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/901-28th-Ave-S-98144/unit-C/home/181270259,NWMLS as Distributed by MLS Grid,2289461,N,Y,47.5944958,-122.2969463
MLS Listing,,Townhouse,1919 24th Ave S Unit E,Seattle,WA,98144,734000,3,2.5,Seattle,1790,644,2020,71,410,40,Active,,,https://www.redfin.com/WA/Seattle/1919-24th-Ave-S-98144/unit-E/home/176347679,NWMLS as Distributed by MLS Grid,2288735,N,Y,47.5857363,-122.3020642
MLS Listing,,Single Family Residential,9053 Meridian Ave N Unit B,Seattle,WA,98103,649300,3,1.0,Licton Springs,858,1291,2025,72,757,200,Active,,,https://www.redfin.com/WA/Seattle/9053-Meridian-Ave-N-98103/unit-B/home/185958271,NWMLS as Distributed by MLS Grid,2288810,N,Y,47.6956931,-122.3341301
MLS Listing,,Single Family Residential,5407 31st Ave S,Seattle,WA,98108,674950,3,2.0,Beacon Hill,1200,4000,1948,72,562,,Active,,,https://www.redfin.com/WA/Seattle/5407-31st-Ave-S-98108/home/479207,NWMLS as Distributed by MLS Grid,2289472,N,Y,47.5532347,-122.2929652
MLS Listing,,Single Family Residential,7712 Linden Ave N,Seattle,WA,98103,1020000,3,2.5,Green Lake,1792,3000,1911,73,569,,Active,,,https://www.redfin.com/WA/Seattle/7712-Linden-Ave-N-98103/home/301446,NWMLS as Distributed by MLS Grid,2279639,N,Y,47.6852095,-122.3469618
MLS Listing,,Single Family Residential,10738 68th Pl S,Seattle,WA,98178,825000,3,2.5,Lakeridge,1610,5760,1987,74,512,33,Active,November-24-2024 01:00 PM,November-24-2024 04:00 PM,https://www.redfin.com/WA/Seattle/10738-68th-Pl-S-98178/home/175924,NWMLS as Distributed by MLS Grid,2287692,N,Y,47.5037693,-122.2481678
MLS Listing,,Single Family Residential,7815 5th Ave NE,Seattle,WA,98115,1100000,3,2.5,Maple Leaf,2130,4975,1919,77,516,,Active,November-23-2024 02:00 PM,November-23-2024 04:00 PM,https://www.redfin.com/WA/Seattle/7815-5th-Ave-NE-98115/home/108768,NWMLS as Distributed by MLS Grid,2287821,N,Y,47.6858328,-122.3232792
MLS Listing,,Townhouse,1534 NW 59th St Unit A,Seattle,WA,98107,849000,3,3.0,Ballard,1595,922,2024,77,532,,Active,,,https://www.redfin.com/WA/Seattle/1534-NW-59th-St-98107/unit-A/home/188722680,NWMLS as Distributed by MLS Grid,2287846,N,Y,47.6718214,-122.3778451
MLS Listing,,Townhouse,1534 NW 59th St Unit E,Seattle,WA,98107,799000,3,3.0,Ballard,1584,680,2024,77,504,,Active,,,https://www.redfin.com/WA/Seattle/1534-NW-59th-St-98107/unit-E/home/188722681,NWMLS as Distributed by MLS Grid,2287847,N,Y,47.6718214,-122.3778451
MLS Listing,,Townhouse,1735 NE 89th St,Seattle,WA,98115,795000,3,2.0,Maple Leaf,1401,,2024,77,567,48,Active,November-24-2024 11:30 AM,November-24-2024 01:00 PM,https://www.redfin.com/WA/Seattle/1735-NE-89th-St-98115/home/192394873,NWMLS as Distributed by MLS Grid,2287379,N,Y,47.6928562,-122.3080277
MLS Listing,,Single Family Residential,10250 26th Ave SW,Seattle,WA,98146,799980,3,2.0,White Center,1640,7200,1967,78,488,,Active,,,https://www.redfin.com/WA/Seattle/10250-26th-Ave-SW-98146/home/180303,NWMLS as Distributed by MLS Grid,2287384,N,Y,47.5105606,-122.3655641
MLS Listing,,Townhouse,9255 Densmore Ave N,Seattle,WA,98103,819950,3,2.0,Green Lake,1408,831,2024,78,582,,Active,November-23-2024 10:00 AM,November-23-2024 12:00 PM,https://www.redfin.com/WA/Seattle/9255-Densmore-Ave-N-98103/home/105142,NWMLS as Distributed by MLS Grid,2187186,N,Y,47.6976438,-122.3380177
MLS Listing,,Single Family Residential,4070 5th Ave NE,Seattle,WA,98105,945000,3,2.0,Wallingford,1583,1500,2024,78,597,84,Active,November-24-2024 01:15 PM,November-24-2024 02:45 PM,https://www.redfin.com/WA/Seattle/4070-5th-Ave-NE-98105/home/117573,NWMLS as Distributed by MLS Grid,2287210,N,Y,47.657552,-122.3232629
MLS Listing,,Townhouse,1709 20th Ave Unit B,Seattle,WA,98122,1156000,3,2.0,Capitol Hill,1772,646,2023,78,652,250,Active,,,https://www.redfin.com/WA/Seattle/1709-20th-Ave-98122/unit-B/home/183989751,NWMLS as Distributed by MLS Grid,2287068,N,Y,47.6175939,-122.306326
MLS Listing,,Single Family Residential,3208 W Government Way,Seattle,WA,98199,950000,3,2.0,Magnolia,1680,1206,2015,78,565,,Active,,,https://www.redfin.com/WA/Seattle/3208-W-Government-Way-98199/home/123973,NWMLS as Distributed by MLS Grid,2286756,N,Y,47.6602001,-122.3989293
MLS Listing,,Townhouse,1337 14th Ave S Unit B,Seattle,WA,98144,745000,3,3.5,Beacon Hill,1360,1275,2007,79,548,,Active,,,https://www.redfin.com/WA/Seattle/1337-14th-Ave-S-98144/unit-B/home/18658640,NWMLS as Distributed by MLS Grid,2279436,N,Y,47.5904267,-122.3151125
